% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 7 2016, 15:59
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rho * beta * hbar_const * c_const / m) (J/m)
1.0749999999999999E-5     40551.113140737056       -2.6535542499577427E9    1.1783824224256624E-27
1.0850000000000001E-5     40815.83054238809        -2.6407937830626597E9    1.1720617815603612E-27
1.095E-5                  41079.271897349594       -2.628033316167568E9     1.1658405011923858E-27
1.1050000000000001E-5     41341.4372056216         -2.6152728492724895E9    1.1596169449288982E-27
1.115E-5                  41602.326467204104       -2.6025123823773994E9    1.1533295396930659E-27
1.1249999999999999E-5     41861.93968209708        -2.589751915482315E9     1.1470455318679866E-27
1.1350000000000001E-5     42120.27685030056        -2.5769914485872307E9    1.141050890238774E-27
1.145E-5                  42377.33797181454        -2.5642309816921434E9    1.1349021779690285E-27
1.155E-5                  42633.12304663899        -2.5514705147970614E9    1.1289646772075736E-27
1.165E-5                  42887.632074773945       -2.5387100479019737E9    1.1229743694855652E-27
1.1750000000000001E-5     43140.86505621939        -2.525949581006892E9     1.117011593928221E-27
1.185E-5                  43392.821990975324       -2.5131891141118054E9    1.1112688139854121E-27
1.195E-5                  43643.50287904174        -2.5004286472167206E9    1.1054574900795614E-27
1.205E-5                  43892.90772041867        -2.4876681803216352E9    1.0996965373257656E-27
1.2149999999999999E-5     44141.03651510606        -2.4749077134265494E9    1.0942208499398751E-27
1.2250000000000001E-5     44387.88926310397        -2.4621472465314693E9    1.088577383579536E-27
1.235E-5                  44633.46596441237        -2.4493867796363773E9    1.0829550023588662E-27
1.245E-5                  44877.76661903124        -2.436626312741296E9     1.0776982948928878E-27
1.255E-5                  45120.79122696063        -2.4238658458462067E9    1.0721960542989925E-27
1.2650000000000001E-5     45362.5397882005         -2.411105378951123E9     1.0669415002067161E-27
1.275E-5                  45603.01230275084        -2.398344912056038E9     1.0619508961568415E-27
1.285E-5                  45842.20877061171        -2.3855844451609545E9    1.0568405913711729E-27
1.295E-5                  46080.129191783024       -2.37282397826587E9      1.0514438975156903E-27
1.305E-5                  46311.65138260549        -2.3033336577122507E9    1.0466818341991426E-27
1.3150000000000001E-5     46541.64252532306        -2.2964891966394835E9    1.041953956218322E-27
1.325E-5                  46770.94922193339        -2.289644735566719E9     1.0369070044605212E-27
1.3350000000000001E-5     46999.57147243643        -2.2828002744939513E9    1.032135319355885E-27
1.345E-5                  47227.50927683217        -2.27595581342119E9      1.027832549181338E-27
1.3549999999999999E-5     47454.762635120656       -2.269111352348424E9     1.0231587165162953E-27
1.3650000000000001E-5     47681.33154730186        -2.2622668912756586E9    1.0186304962162637E-27
1.375E-5                  47907.21601337577        -2.2554224302028933E9    1.0142292989135099E-27
1.385E-5                  48132.41603334244        -2.248577969130127E9     1.0099907503391575E-27
1.395E-5                  48356.931607201805       -2.2417335080573626E9    1.0058051264896385E-27
1.4050000000000001E-5     48580.762734953925       -2.2348890469845963E9    1.0016213076384204E-27
1.415E-5                  48803.90941659875        -2.228044585911831E9     9.976036881650468E-28
1.425E-5                  49026.37165213628        -2.2212001248390646E9    9.936907547759533E-28
1.435E-5                  49248.149441566544       -2.2143556637663E9       9.897708041802062E-28
1.4449999999999999E-5     49469.24278488953        -2.2075112026935325E9    9.860646307065163E-28
1.4550000000000001E-5     49689.65168210525        -2.200666741620767E9     9.8220832187027E-28
1.465E-5                  49909.37613321369        -2.193822280548003E9     9.786249853589874E-28
1.475E-5                  50128.416138214845       -2.186977819475239E9     9.750556335348274E-28
1.485E-5                  50346.771697108736       -2.1801333584024715E9    9.715436568779237E-28
1.4950000000000001E-5     50564.44280989535        -2.1732888973297043E9    9.68150622260593E-28
1.505E-5                  50781.42947657468        -2.166444436256941E9     9.648406301412566E-28
1.515E-5                  50997.731697146744       -2.159599975184177E9     9.616278132532519E-28
1.525E-5                  51213.34947161152        -2.152755514111409E9     9.583592332109203E-28
1.535E-5                  51428.28279996902        -2.1459110530386448E9    9.552845748651487E-28
1.545E-5                  51642.53168221925        -2.1390665919658775E9    9.522998605624944E-28
1.555E-5                  51856.0961183622         -2.1322221308931117E9    9.49320656313683E-28
1.565E-5                  52068.97610839787        -2.1253776698203459E9    9.463261813417457E-28
1.575E-5                  52281.17165232624        -2.118533208747582E9     9.433360498445074E-28
1.585E-5                  52492.68275014737        -2.1116887476748176E9    9.403498513059966E-28
1.5949999999999998E-5     52703.50940186121        -2.1048442866020513E9    9.373738235914954E-28
1.6049999999999997E-5     52913.651607467786       -2.0979998255292854E9    9.34387743393235E-28
1.6150000000000003E-5     53123.10936696709        -2.09115536445652E9      9.314219594079666E-28
1.6250000000000002E-5     53331.757179119115       -2.081467235370651E9     9.284403958550648E-28
1.635E-5                  53539.58585756274        -2.075106333502086E9     9.25458520069557E-28
1.645E-5                  53746.77844581953        -2.0687454316335232E9    9.2250115098023E-28
1.655E-5                  53953.33494388945        -2.0623845297649574E9    9.195255785801994E-28
1.665E-5                  54159.25535177253        -2.0560236278963923E9    9.165495510147164E-28
1.675E-5                  54364.53966946874        -2.0496627260278294E9    9.135722536788337E-28
1.685E-5                  54569.187896978096       -2.0433018241592627E9    9.106042011950749E-28
1.695E-5                  54773.20003430059        -2.0369409222907002E9    9.076385525026889E-28
1.705E-5                  54976.576081436244       -2.0305800204221334E9    9.046772901025456E-28
1.715E-5                  55179.31603838502        -2.0242191185535705E9    9.017144366931743E-28
1.7250000000000003E-5     55381.41990514695        -2.0178582166850047E9    8.987411224969351E-28
1.735E-5                  55582.887681722015       -2.011497314816442E9     8.957712185895674E-28
1.745E-5                  55783.71936811024        -2.0051364129478767E9    8.928155907478752E-28
1.755E-5                  55983.91496431158        -1.998775511079312E9     8.898630115124203E-28
1.765E-5                  56183.47447032608        -1.9924146092107487E9    8.86906818913655E-28
1.7749999999999998E-5     56382.39788615374        -1.9860537073421807E9    8.839503154616921E-28
1.785E-5                  56580.68521179454        -1.9796928054736178E9    8.809910785242233E-28
1.7950000000000003E-5     56778.33644724846        -1.9733319036050491E9    8.780273439304938E-28
1.805E-5                  56975.35159251555        -1.9669710017364886E9    8.750695058796132E-28
1.815E-5                  57171.73064759577        -1.960610099867926E9     8.72110571569545E-28
1.825E-5                  57367.47361248913        -1.9542491979993625E9    8.691521393184807E-28
1.8350000000000002E-5     57562.580487195635       -1.947888296130797E9     8.661859716961138E-28
1.845E-5                  57757.05127171529        -1.9415273942622309E9    8.632329517895335E-28
1.855E-5                  57950.88596604808        -1.9351664923936667E9    8.602747726458829E-28
1.865E-5                  58144.08457019402        -1.9288055905250983E9    8.573069829745526E-28
1.875E-5                  58336.6470841531         -1.922444688656537E9     8.543393628265962E-28
1.8849999999999997E-5     58528.573507925306       -1.9160837867879744E9    8.51367037130532E-28
1.8950000000000003E-5     58719.8638415107         -1.9097228849194062E9    8.483988618096526E-28
1.9050000000000002E-5     58910.518084909214       -1.903361983050843E9     8.454161296331017E-28
1.915E-5                  59100.53623812086        -1.897001081182279E9     8.42435638457794E-28
1.925E-5                  59289.918301145655       -1.8906401793137133E9    8.394563004304829E-28
1.935E-5                  59478.66427398361        -1.884279277445149E9     8.36471131970218E-28
1.945E-5                  59666.77415663469        -1.8779183755765862E9    8.334796337293955E-28
1.955E-5                  59854.247949098935       -1.8715574737080185E9    8.304921282548923E-28
1.965E-5                  60041.0856513763         -1.8651965718394563E9    8.274951037471685E-28
1.975E-5                  60227.287263466824       -1.858835669970892E9     8.244881869782802E-28
1.985E-5                  60412.85278537049        -1.8524747681023247E9    8.214711096100697E-28
1.995E-5                  60597.78221708728        -1.8461138662337658E9    8.185077993030204E-28
2.005E-5                  60782.07555861722        -1.8397529643651965E9    8.158080933062308E-28
2.0150000000000002E-5     60965.73280996034        -1.8333920624966314E9    8.129514636789318E-28
2.025E-5                  61148.75397111655        -1.8270311606280692E9    8.10109357737022E-28
2.035E-5                  61331.13904208595        -1.8206702587595048E9    8.073033376377215E-28
2.045E-5                  61512.88802286845        -1.8143093568909402E9    8.044597499207434E-28
2.0549999999999998E-5     61694.00091346412        -1.8079484550223756E9    8.017448345171705E-28
2.065E-5                  61874.47771387293        -1.8015875531538143E9    7.9904126730186275E-28
2.0750000000000003E-5     62054.318424094905       -1.7952266512852497E9    7.962083963453688E-28
2.0850000000000002E-5     62233.52304412999        -1.7888657494166813E9    7.935336278528199E-28
2.095E-5                  62412.09157397823        -1.7825048475481157E9    7.909220906723857E-28
2.105E-5                  62590.024013639595       -1.7761439456795516E9    7.882950651893473E-28
2.115E-5                  62767.32036311412        -1.7697830438109894E9    7.85560428472412E-28
2.125E-5                  62943.9806224018         -1.7634221419424257E9    7.83016099001773E-28
2.135E-5                  63120.004791502615       -1.7570612400738611E9    7.804741218227529E-28
2.145E-5                  63295.392870416574       -1.7507003382052975E9    7.778292749788402E-28
2.155E-5                  63470.144859143686       -1.74433943633673E9      7.753948705782837E-28
2.165E-5                  63644.26075768391        -1.7379785344681659E9    7.728789066135251E-28
2.175E-5                  63817.74056603731        -1.7316176325996032E9    7.704056007812103E-28
2.1850000000000003E-5     63990.837209211124       -1.7274231707800462E9    7.679140184343326E-28
2.195E-5                  64163.22305057718        -1.7202936565410635E9    7.656140830284275E-28
2.205E-5                  64334.89594051934        -1.7131641423020906E9    7.632110623011158E-28
2.215E-5                  64505.85587903763        -1.70603462806311E9      7.609310976973027E-28
2.225E-5                  64676.10286613198        -1.6989051138241334E9    7.585744796680587E-28
2.2349999999999998E-5     64845.63690180243        -1.6917755995851564E9    7.563891140384927E-28
2.245E-5                  65013.52245469556        -1.6679128376683805E9    7.540096529483011E-28
2.2550000000000003E-5     65180.16926604611        -1.6650233893423662E9    7.519147896617981E-28
2.265E-5                  65346.52713256406        -1.662133941016353E9     7.498413584574686E-28
2.275E-5                  65512.596054249385       -1.659244492690338E9     7.475993855528735E-28
2.285E-5                  65678.37603110215        -1.6563550443643274E9    7.455858027078476E-28
2.2950000000000002E-5     65843.86706312223        -1.6534655960383077E9    7.4344546500204565E-28
2.305E-5                  66009.06915030978        -1.6505761477122974E9    7.41452548568671E-28
2.315E-5                  66174.2802152925         -1.6630884064703898E9    7.392804544723196E-28
2.325E-5                  66340.39904849743        -1.659288257628315E9     7.373498047786701E-28
2.335E-5                  66506.13786681816        -1.655488108786244E9     7.355449045075087E-28
2.345E-5                  66671.49667025465        -1.651687959944171E9     7.334232114316185E-28
2.3550000000000003E-5     66836.475458807          -1.6478878111020966E9    7.315824703637387E-28
2.3650000000000002E-5     67001.07423247509        -1.6440876622600222E9    7.297211778820019E-28
2.375E-5                  67165.292991259          -1.6402875134179459E9    7.278758697798071E-28
2.385E-5                  67329.13173515868        -1.6364873645758767E9    7.25956163506872E-28
2.395E-5                  67492.59046417418        -1.6326872157337985E9    7.2423602400912655E-28
2.405E-5                  67655.66917830543        -1.6288870668917272E9    7.224442045488044E-28
2.415E-5                  67818.36787755252        -1.625086918049655E9     7.207163563076131E-28
2.425E-5                  67980.68656191537        -1.6212867692075799E9    7.188484290986554E-28
2.435E-5                  68142.62523139403        -1.6174866203655064E9    7.170688997889637E-28
2.445E-5                  68304.18388598846        -1.6136864715234342E9    7.154270412767653E-28
2.455E-5                  68465.3625256987         -1.6098863226813571E9    7.137627863313545E-28
2.465E-5                  68626.16115052476        -1.6060861738392828E9    7.121196226019406E-28
2.4750000000000002E-5     68786.57976046659        -1.6022860249972088E9    7.104536297237728E-28
2.485E-5                  68946.61835552419        -1.5984858761551342E9    7.087941234826736E-28
2.495E-5                  69106.27693569759        -1.5946857273130646E9    7.072490587949972E-28
2.505E-5                  69265.5555009868         -1.5908855784709897E9    7.057235942657896E-28
2.5149999999999998E-5     69424.4540513918         -1.5870854296289163E9    7.041937569629655E-28
2.525E-5                  69582.97258691258        -1.5832852807868414E9    7.02658463823124E-28
2.5350000000000003E-5     69741.11110754918        -1.5794851319447675E9    7.011121121086875E-28
2.5450000000000002E-5     69898.86961330155        -1.5756849831026926E9    6.995706229169439E-28
2.555E-5                  70056.24810416973        -1.5718848342606194E9    6.980205826091947E-28
2.565E-5                  70213.24658015369        -1.5680846854185438E9    6.964698962780955E-28
2.575E-5                  70369.86504125342        -1.5642845365764713E9    6.948944040351045E-28
2.585E-5                  70526.10348746898        -1.5604843877343965E9    6.933304769020511E-28
2.595E-5                  70681.9619188003         -1.5566842388923237E9    6.917403122614896E-28
2.605E-5                  70837.44033524746        -1.5528840900502481E9    6.901598000105473E-28
2.615E-5                  70992.53873681035        -1.5490839412081733E9    6.885625593875611E-28
2.625E-5                  71147.25712348905        -1.5452837923661025E9    6.869774166298499E-28
2.635E-5                  71301.59549528359        -1.5414836435240276E9    6.853977722791447E-28
2.6450000000000003E-5     71455.55385219387        -1.537683494681954E9     6.8380179134258305E-28
2.655E-5                  71609.13219421997        -1.5338833458398802E9    6.821828637542234E-28
2.665E-5                  71762.33052136186        -1.5300831969978063E9    6.805682786591962E-28
2.675E-5                  71915.14883361955        -1.526283048155732E9     6.789468287264494E-28
2.685E-5                  72067.58713099298        -1.522482899313657E9     6.773243320884747E-28
2.695E-5                  72219.64541348227        -1.5186827504715865E9    6.757023306589711E-28
2.705E-5                  72371.3236810873         -1.5148826016295097E9    6.7407084125771735E-28
2.7150000000000003E-5     72522.62193380814        -1.5110824527874355E9    6.724391421258907E-28
2.725E-5                  72673.5401716448         -1.507282303945363E9     6.7080783098260885E-28
2.735E-5                  72824.07839459722        -1.50348215510329E9      6.691609576695888E-28
2.745E-5                  72974.23660266545        -1.4996820062612154E9    6.67513130875325E-28
2.7550000000000002E-5     73124.01479584948        -1.4958818574191427E9    6.658572296770861E-28
2.765E-5                  73273.4129741493         -1.4920817085770676E9    6.642042410427385E-28
2.775E-5                  73422.4311375649         -1.4882815597349946E9    6.625461484504501E-28
2.785E-5                  73571.06928609629        -1.4844814108929186E9    6.608864070694294E-28
2.795E-5                  73719.32741974347        -1.4806812620508456E9    6.592248932947371E-28
2.805E-5                  73867.20553850645        -1.4768811132087722E9    6.575577962396873E-28
2.8150000000000003E-5     74014.70364238523        -1.4730809643666985E9    6.558856446061209E-28
2.8250000000000002E-5     74161.82173137981        -1.469280815524624E9     6.542136152734932E-28
2.835E-5                  74308.55980549015        -1.4654806666825507E9    6.525370381112243E-28
2.845E-5                  74454.91786471629        -1.461680517840477E9     6.50860062619048E-28
2.855E-5                  74600.89590905828        -1.457880368998403E9     6.4917347445435915E-28
2.865E-5                  74746.49393851598        -1.4540802201563296E9    6.474873704896165E-28
2.875E-5                  74891.7119530895         -1.4502800713142548E9    6.457997883068234E-28
2.885E-5                  75036.54995277885        -1.4464799224721825E9    6.441128439558916E-28
2.895E-5                  75181.00793758394        -1.442679773630106E9     6.424277696897472E-28
2.905E-5                  75325.08590750485        -1.4388796247880318E9    6.407400484552175E-28
2.915E-5                  75468.78386254155        -1.4350794759459593E9    6.390512835038349E-28
2.9250000000000003E-5     75612.10180269404        -1.4312793271038854E9    6.373689909858151E-28
2.9350000000000002E-5     75755.0397279623         -1.4274791782618132E9    6.356796605528009E-28
2.945E-5                  75897.5976383464         -1.4236790294197364E9    6.3398982985800645E-28
2.955E-5                  76039.77553384626        -1.4198788805776634E9    6.32308807215884E-28
2.965E-5                  76181.57341446193        -1.4160787317355893E9    6.306309216605371E-28
2.9749999999999998E-5     76322.99128019338        -1.4122785828935156E9    6.289521394521639E-28
2.985E-5                  76464.02913104066        -1.4084784340514412E9    6.272824201890528E-28
2.9950000000000003E-5     76604.68696700368        -1.4046782852093668E9    6.256108875820744E-28
3.0050000000000002E-5     76744.9647880825         -1.400878136367293E9     6.239441674904899E-28
3.015E-5                  76884.86259427715        -1.3970779875252204E9    6.22288451816423E-28
3.025E-5                  77024.38038558754        -1.393277838683146E9     6.206312399360176E-28
3.035E-5                  77163.51816201377        -1.389477689841073E9     6.189809005219504E-28
3.045E-5                  77302.27592355576        -1.3856775409989963E9    6.173454046511762E-28
3.0550000000000004E-5     77440.65367021356        -1.381877392156926E9     6.157036785669372E-28
3.065E-5                  77578.65140198717        -1.3780772433148515E9    6.140664092767445E-28
3.075E-5                  77716.26911887653        -1.3742770944727798E9    6.124474702502909E-28
3.085E-5                  77853.5068208817         -1.3704769456307042E9    6.108328241398928E-28
3.095E-5                  77990.36450800268        -1.3666767967886279E9    6.092156715492413E-28
3.105E-5                  78126.84218023944        -1.3628766479465563E9    6.076163277960982E-28
3.115E-5                  78262.93983759198        -1.359076499104485E9     6.060268864062953E-28
3.125E-5                  78398.65748006034        -1.3552763502624075E9    6.04460824376671E-28
3.135E-5                  78533.9951076445         -1.3514762014203346E9    6.029258869358815E-28
3.145E-5                  78668.95272034442        -1.3476760525782595E9    6.013955097455388E-28
3.155E-5                  78803.53031816012        -1.3438759037361867E9    5.998930381792801E-28
3.165E-5                  78937.72790109162        -1.3400757548941145E9    5.983901142961564E-28
3.175E-5                  79071.54546913895        -1.3362756060520387E9    5.969607818159979E-28
3.185E-5                  79204.98302230204        -1.332475457209964E9     5.955814455255941E-28
3.195E-5                  79338.04056058095        -1.3286753083678906E9    5.941745410094422E-28
3.205E-5                  79470.71808397562        -1.3248751595258183E9    5.927779527396867E-28
3.2149999999999995E-5     79603.01559248609        -1.3210750106837437E9    5.914794311126795E-28
3.2250000000000005E-5     79734.93308611237        -1.3172748618416672E9    5.901800498992273E-28
3.235E-5                  79866.47056485443        -1.3134747129995978E9    5.888354539328516E-28
3.245E-5                  79997.6280287123         -1.3096745641575212E9    5.8764567169135025E-28
3.2550000000000005E-5     80128.40547768594        -1.3058744153154469E9    5.864185929416825E-28
3.265E-5                  80258.80291177536        -1.302074266473375E9     5.853107054064346E-28
3.275E-5                  80388.82033098064        -1.2982741176313026E9    5.841456112691474E-28
3.285E-5                  80518.45773530164        -1.294473968789226E9     5.8299461410708395E-28
3.295E-5                  80647.71512473848        -1.290673819947149E9     5.818771772399002E-28
3.3050000000000004E-5     80776.59249929109        -1.286873671105079E9     5.809722682216636E-28
3.315E-5                  80905.08985895949        -1.283073522263001E9     5.7989466685248445E-28
3.325E-5                  81033.20720374366        -1.2792733734209313E9    5.788556832759381E-28
3.335E-5                  81160.94453364365        -1.2754732245788555E9    5.779727286516039E-28
3.345E-5                  81288.30184865945        -1.2716730757367826E9    5.770383826354687E-28
3.355E-5                  81415.27914879104        -1.2678729268947072E9    5.761757972077403E-28
3.365E-5                  81541.87643403841        -1.2640727780526361E9    5.7528440930183085E-28
3.375E-5                  81668.37576908608        -1.2668623006945267E9    5.745211219415722E-28
3.3849999999999996E-5     81797.62300795123        -1.305561063374238E9     5.736734228484299E-28
3.395E-5                  81928.08767577852        -1.3037322931711388E9    5.7289235382073765E-28
