% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 7 2016, 15:46
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rho * beta * hbar_const * c_const / m) (J/m)
1.0135E-4                 139810.7694550649        -5.628855271700759E8     2.5268483497062454E-31
1.0145E-4                 139867.02538440906       -5.622330597131267E8     2.5259107353867455E-31
1.0155E-4                 139923.21606700754       -5.615805922561741E8     2.5247869788985306E-31
1.0165E-4                 139979.3415028603        -5.60928124799222E8      2.5235490602269205E-31
1.0174999999999999E-4     140036.18950383237       -5.695764058940258E8     2.5223696993199797E-31
1.0185E-4                 140093.12954617495       -5.692244409591508E8     2.5214023402596334E-31
1.0195E-4                 140150.0343920242        -5.688724760242705E8     2.5204425340500414E-31
1.0205E-4                 140206.90404137986       -5.685205110893874E8     2.5194968941164957E-31
1.0215E-4                 140263.73849424208       -5.6816854615451E8       2.518414236650274E-31
1.0224999999999999E-4     140320.53775061073       -5.678165812196314E8     2.5175986545994127E-31
1.0235E-4                 140377.30181048592       -5.67464616284754E8      2.5166944863400265E-31
1.0245E-4                 140434.03067386767       -5.671126513498728E8     2.515737438295391E-31
1.0255E-4                 140490.72434075596       -5.667606864149957E8     2.515036405065583E-31
1.0265E-4                 140547.38281115078       -5.664087214801166E8     2.5139542180802786E-31
1.0274999999999999E-4     140604.00608505195       -5.660567565452342E8     2.513196707005043E-31
1.0284999999999999E-4     140660.59416245975       -5.657047916103592E8     2.5124006414426306E-31
1.0295000000000001E-4     140717.14704337405       -5.653528266754804E8     2.511580654180478E-31
1.0305000000000001E-4     140773.66472779485       -5.650008617405992E8     2.510535496470869E-31
1.0315000000000001E-4     140830.14721572222       -5.646488968057191E8     2.509661060528078E-31
1.0325E-4                 140886.594507156         -5.642969318708444E8     2.508886645189299E-31
1.0335E-4                 140943.0066020964        -5.639449669359615E8     2.5079039289879163E-31
1.0345000000000001E-4     140999.38350054322       -5.635930020010829E8     2.5069224105845876E-31
1.0355000000000001E-4     141055.72520249657       -5.632410370662045E8     2.5055461273141754E-31
1.0365000000000001E-4     141112.03170795646       -5.628890721313264E8     2.5043186215997536E-31
1.0375E-4                 141168.30301692287       -5.625371071964447E8     2.503021194084963E-31
1.0385E-4                 141224.5391293957        -5.621851422615626E8     2.501540912072739E-31
1.0395E-4                 141280.74004537513       -5.618331773266859E8     2.4998411985615326E-31
1.0405000000000001E-4     141336.90576486103       -5.614812123918099E8     2.49808534560758E-31
1.0415000000000001E-4     141393.03628785352       -5.611292474569321E8     2.4964406952750943E-31
1.0425E-4                 141449.13161435243       -5.607772825220504E8     2.494253095122241E-31
1.0435E-4                 141505.1917443579        -5.604253175871701E8     2.4921729559650776E-31
1.0445E-4                 141561.2166778699        -5.600733526522923E8     2.4901005482242603E-31
1.0455000000000001E-4     141617.20641488835       -5.59721387717412E8      2.487636602308852E-31
1.0465000000000001E-4     141673.1609554134        -5.593694227825336E8     2.485414053280076E-31
1.0475E-4                 141729.08029944485       -5.590174578476548E8     2.483133409121033E-31
1.0485E-4                 141784.9644469829        -5.586654929127755E8     2.480822751459278E-31
1.0495E-4                 141840.81339802739       -5.583135279778957E8     2.478463690919186E-31
1.0505E-4                 141896.62715257844       -5.57961563043016E8      2.476079547706096E-31
1.0515E-4                 141952.405710636         -5.576095981081376E8     2.4735490179277436E-31
1.0525E-4                 142008.14907220006       -5.572576331732621E8     2.4711801807822868E-31
1.0535E-4                 142063.85723727074       -5.56905668238378E8      2.468674691777883E-31
1.0545E-4                 142119.53020584778       -5.565537033035016E8     2.466408344211751E-31
1.0555E-4                 142175.16797793139       -5.562017383686213E8     2.4638068203903732E-31
1.0564999999999999E-4     142230.7705535215        -5.558497734337406E8     2.461312547875149E-31
1.0575E-4                 142286.3379326181        -5.554978084988632E8     2.45862310004596E-31
1.0585E-4                 142341.87011522127       -5.551458435639834E8     2.4562309925625383E-31
1.0595E-4                 142397.36710133095       -5.547938786291041E8     2.453743125117126E-31
1.0605E-4                 142452.82889094704       -5.544419136942267E8     2.4510200975902664E-31
1.0614999999999999E-4     142508.2554840698        -5.540899487593427E8     2.4485045963754466E-31
1.0625E-4                 142563.64688069897       -5.537379838244667E8     2.4461720095926656E-31
1.0635E-4                 142618.82344567165       -5.440624083253298E8     2.4435596264522E-31
1.0645E-4                 142673.2132609094        -5.437338964316621E8     2.4409140521753324E-31
1.0655E-4                 142727.5702249579        -5.434053845379968E8     2.4384841559634187E-31
1.0664999999999999E-4     142781.89433781695       -5.43076872644331E8      2.435867956440633E-31
1.0675E-4                 142836.18559948672       -5.427483607506652E8     2.4333928879295407E-31
1.0685000000000001E-4     142890.44400996712       -5.424198488569984E8     2.430831601554595E-31
1.0695000000000001E-4     142944.66956925805       -5.420913369633346E8     2.4284149033523237E-31
1.0705000000000001E-4     142998.86227735976       -5.41762825069664E8      2.4259894104097074E-31
1.0715E-4                 143053.02213427212       -5.414343131759992E8     2.423455590310877E-31
1.0725E-4                 143107.149139995         -5.411058012823348E8     2.4211567238170943E-31
1.0735000000000001E-4     143161.2432945286        -5.407772893886652E8     2.418890114768172E-31
1.0745000000000001E-4     143215.30459787272       -5.404487774950013E8     2.416341634479501E-31
1.0755000000000001E-4     143269.33305002755       -5.401202656013355E8     2.41398499933019E-31
1.0765E-4                 143323.328650993         -5.397917537076678E8     2.411822423723913E-31
1.0775E-4                 143377.2914007691        -5.39463241814003E8      2.4095359885385857E-31
1.0785E-4                 143431.2212993558        -5.391347299203353E8     2.4070676412910018E-31
1.0795000000000001E-4     143485.11834675318       -5.388062180266685E8     2.405035306774427E-31
1.0805E-4                 143538.98254296108       -5.384777061330028E8     2.4028341284406355E-31
1.0815E-4                 143592.81388797975       -5.381491942393355E8     2.4006282324645574E-31
1.0825E-4                 143646.61238180904       -5.378206823456693E8     2.3985628394084475E-31
1.0835E-4                 143700.37802444887       -5.37492170452004E8      2.396477841797249E-31
1.0845000000000001E-4     143754.11081589945       -5.371636585583372E8     2.394691725322958E-31
1.0855E-4                 143807.81075616053       -5.368351466646714E8     2.392612857381018E-31
1.0865E-4                 143861.47784523235       -5.3650663477100325E8    2.3906609484630957E-31
1.0875E-4                 143915.1120831147        -5.3617812287733984E8    2.388770795712941E-31
1.0885E-4                 143968.71346980784       -5.3584961098367167E8    2.3870373199748074E-31
1.0895E-4                 144022.2820053114        -5.355210990900054E8     2.3853121638604078E-31
1.0905E-4                 144075.81768962578       -5.351925871963396E8     2.383643991347228E-31
1.0915E-4                 144129.3205227507        -5.3486407530267096E8    2.381862014034652E-31
1.0925E-4                 144182.7905046864        -5.345355634090054E8     2.380341196687122E-31
1.0935E-4                 144236.22763543256       -5.342070515153382E8     2.3788782998330624E-31
1.0945E-4                 144289.63191498944       -5.338785396216738E8     2.3774154029790013E-31
1.0954999999999999E-4     144343.0033433569        -5.3355002772800803E8    2.375952506124934E-31
1.0965E-4                 144396.34192053502       -5.332215158343413E8     2.3744896092708754E-31
1.0975E-4                 144449.64764652375       -5.3289300394067574E8    2.3730267124168116E-31
1.0985E-4                 144502.92052132316       -5.325644920470078E8     2.3715638155627487E-31
1.0995E-4                 144556.16054493317       -5.322359801533425E8     2.3701009187086906E-31
1.1004999999999999E-4     144609.36771735386       -5.3190746825967646E8    2.368638021854624E-31
1.1015E-4                 144662.5420385851        -5.3157895636600876E8    2.367175125000562E-31
1.1025E-4                 144715.68350862706       -5.312504444723418E8     2.3657122281464987E-31
1.1035000000000001E-4     144768.79212747957       -5.3092193257867646E8    2.3642493312924314E-31
1.1045000000000001E-4     144821.86789514273       -5.305934206850102E8     2.362786434438372E-31
1.1055E-4                 144874.91081161657       -5.3026490879134274E8    2.3613235375843073E-31
1.1065E-4                 144927.92087690104       -5.299363968976774E8     2.3598606407302417E-31
1.1075000000000001E-4     144980.89809099608       -5.296078850040102E8     2.358397743876184E-31
1.1085000000000001E-4     145033.84245390186       -5.292793731103461E8     2.3569348470221202E-31
1.1095E-4                 145086.75396561815       -5.289508612166798E8     2.35547195016806E-31
1.1105E-4                 145139.63262614515       -5.286223493230121E8     2.354009053313997E-31
1.1115E-4                 145192.47843548283       -5.282938374293449E8     2.3525461564599314E-31
1.1125000000000001E-4     145245.29139363102       -5.279653255356803E8     2.351083259605871E-31
1.1135000000000001E-4     145298.07150058993       -5.2763681364201164E8    2.3496203627518104E-31
1.1145E-4                 145350.81875635945       -5.2730830174834895E8    2.3481574658977435E-31
1.1155E-4                 145403.53316093958       -5.2697978985468125E8    2.3466945690436837E-31
1.1165E-4                 145456.21471433036       -5.266512779610143E8     2.345231672189622E-31
1.1175E-4                 145508.86341653185       -5.263227660673487E8     2.343768775335558E-31
1.1185000000000001E-4     145561.4792675438        -5.2599425417368245E8    2.3423058784814966E-31
1.1195E-4                 145614.06226736653       -5.256657422800145E8     2.340842981627431E-31
1.1205E-4                 145666.61241599987       -5.2533723038634825E8    2.3393800847733677E-31
1.1215E-4                 145719.12971344375       -5.250087184926834E8     2.3379171879193083E-31
1.1225E-4                 145771.61415969842       -5.2468020659901524E8    2.336454291065244E-31
1.1235000000000001E-4     145824.06575476358       -5.2435169470534945E8    2.3349913942111793E-31
1.1245E-4                 145876.48449863945       -5.240231828116839E8     2.3335284973571195E-31
1.1255E-4                 145928.87039132594       -5.2369467091801786E8    2.3320656005030517E-31
1.1265E-4                 145981.22343282303       -5.2336615902435255E8    2.330602703648997E-31
1.1275E-4                 146033.54362313077       -5.2303764713068557E8    2.3291398067949302E-31
1.1285E-4                 146085.8309622492        -5.227091352370188E8     2.327676909940866E-31
1.1295E-4                 146138.08545017822       -5.2238062334335256E8    2.3262140130868026E-31
1.1305E-4                 146190.3070869179        -5.2205211144968534E8    2.324751116232742E-31
1.1315E-4                 146242.49587246816       -5.217235995560181E8     2.323288219378679E-31
1.1325E-4                 146294.65180682906       -5.213950876623528E8     2.3218253225246187E-31
1.1335E-4                 146346.77489000064       -5.210665757686856E8     2.3203624256705483E-31
1.1344999999999999E-4     146398.86512198276       -5.2073806387501955E8    2.31889952881649E-31
1.1355E-4                 146450.9225027756        -5.204095519813547E8     2.317436631962434E-31
1.1365E-4                 146502.94703237907       -5.200810400876875E8     2.3159737351083595E-31
1.1375E-4                 146554.93871079315       -5.197525281940203E8     2.314510838254304E-31
1.1385E-4                 146606.89753801792       -5.1942401630035305E8    2.3130479414002376E-31
1.1394999999999999E-4     146658.82351405322       -5.190955044066875E8     2.311585044546177E-31
1.1405000000000001E-4     146710.7166388992        -5.1876699251302195E8    2.3101221476921205E-31
1.1415000000000001E-4     146762.57691255587       -5.184384806193557E8     2.3086592508380514E-31
1.1425000000000001E-4     146814.4043350231        -5.1810996872569036E8    2.307196353983987E-31
1.1435E-4                 146866.19890630097       -5.177814568320234E8     2.3057334571299277E-31
1.1445E-4                 146917.96062638948       -5.174529449383564E8     2.3042705602758644E-31
1.1455E-4                 146969.68949528865       -5.1712443304469013E8    2.3028076634218E-31
1.1465000000000001E-4     147021.38551299844       -5.167959211510241E8     2.3013447665677416E-31
1.1475000000000001E-4     147073.04867951886       -5.1646740925735784E8    2.299881869713671E-31
1.1485E-4                 147124.67899484988       -5.161388973636911E8     2.298418972859614E-31
1.1495E-4                 147176.27645899158       -5.158103854700248E8     2.2969560760055475E-31
1.1505E-4                 147227.8410719439        -5.154818735763576E8     2.295493179151484E-31
1.1515000000000001E-4     147279.3728337069        -5.15153361682693E8      2.294030282297423E-31
1.1525000000000001E-4     147330.87174428045       -5.148248497890258E8     2.292567385443359E-31
1.1535E-4                 147382.33780366462       -5.1449633789536E8       2.2911044885892997E-31
1.1545E-4                 147433.7710118595        -5.141678260016942E8     2.289641591735236E-31
1.1555E-4                 147485.171368865         -5.1383931410802746E8    2.2881786948811743E-31
1.1565E-4                 147536.5388746811        -5.1351080221436E8       2.2867157980271105E-31
1.1575000000000001E-4     147587.87352930786       -5.131822903206947E8     2.2852529011730515E-31
1.1585E-4                 147639.17533274528       -5.128537784270284E8     2.283790004318983E-31
1.1595E-4                 147690.44428499325       -5.125252665333617E8     2.282327107464927E-31
1.1605E-4                 147741.6803860519        -5.121967546396966E8     2.2808642106108597E-31
1.1615E-4                 147792.88363592123       -5.1186824274602926E8    2.2794013137567932E-31
1.1625E-4                 147844.05403460117       -5.1153973085236263E8    2.2779384169027377E-31
1.1635E-4                 147895.19158209168       -5.1121121895869637E8    2.2764755200486718E-31
1.1645E-4                 147946.29627839287       -5.108827070650307E8     2.2750126231946084E-31
1.1655E-4                 147997.36812350468       -5.105541951713635E8     2.2735497263405455E-31
1.1665E-4                 148048.4071174272        -5.102256832776972E8     2.272086829486484E-31
1.1675E-4                 148099.4132601602        -5.0989717138403153E8    2.2706239326324213E-31
1.1685E-4                 148150.38655170394       -5.095686594903643E8     2.269161035778358E-31
1.1695E-4                 148201.32699205828       -5.092401475966977E8     2.2676981389242933E-31
1.1705E-4                 148252.23458122328       -5.089116357030324E8     2.2662352420702326E-31
1.1715E-4                 148303.10931919888       -5.085831238093648E8     2.264772345216169E-31
1.1724999999999999E-4     148353.95120598515       -5.0825461191569936E8    2.2633094483621076E-31
1.1734999999999999E-4     148404.7602415821        -5.079261000220337E8     2.2618465515080473E-31
1.1745E-4                 148455.53642598956       -5.075975881283665E8     2.2603836546539817E-31
1.1755E-4                 148506.27975920768       -5.072690762347019E8     2.25892075779992E-31
1.1765000000000001E-4     148556.99024123655       -5.0694056434103274E8    2.2574578609458585E-31
1.1775E-4                 148607.66787207598       -5.066120524473674E8     2.255994964091794E-31
1.1785E-4                 148658.31265172595       -5.0628354055370176E8    2.254532067237734E-31
1.1795000000000001E-4     148708.9245801867        -5.0595502866003644E8    2.2530691703836684E-31
1.1805000000000001E-4     148759.503657458         -5.0562651676636934E8    2.251606273529607E-31
1.1815000000000001E-4     148810.04988353993       -5.0529800487270224E8    2.250143376675546E-31
1.1825E-4                 148860.56325843255       -5.04969492979036E8      2.2486804798214765E-31
1.1835E-4                 148911.04378213576       -5.046409810853697E8     2.247217582967413E-31
1.1845E-4                 148961.49145464963       -5.0431246919170344E8    2.24575468611335E-31
1.1855000000000001E-4     149011.90627597412       -5.03983957298036E8      2.2442917892592912E-31
1.1865000000000001E-4     149062.2882461092        -5.0365544540436876E8    2.2428288924052274E-31
1.1875E-4                 149112.637365055         -5.033269335107025E8     2.241365995551166E-31
1.1885E-4                 149162.95363281138       -5.029984216170367E8     2.2399030986971046E-31
1.1895E-4                 149213.23704937837       -5.026699097233733E8     2.238440201843039E-31
1.1905000000000001E-4     149263.48761475604       -5.023413978297049E8     2.236977304988979E-31
1.1915000000000001E-4     149313.7053289443        -5.0201288593603706E8    2.2355144081349136E-31
1.1925E-4                 149363.8901919432        -5.016843740423722E8     2.234051511280852E-31
1.1935E-4                 149414.0422037528        -5.0135586214870477E8    2.23258861442679E-31
1.1945E-4                 149464.161364373         -5.0102735025503886E8    2.231125717572729E-31
1.1955E-4                 149514.24767380382       -5.0069883836137366E8    2.2296628207186667E-31
1.1965000000000001E-4     149564.3011320453        -5.0037032646770513E8    2.2281999238646003E-31
1.1975E-4                 149614.3217390974        -5.000418145740403E8     2.2267370270105374E-31
1.1985E-4                 149664.3094949601        -4.997133026803745E8     2.2252741301564766E-31
1.1995E-4                 149714.26439963342       -4.9938479078670734E8    2.2238112333024137E-31
1.2005E-4                 149764.18645311738       -4.990562788930431E8     2.222348336448348E-31
1.2015E-4                 149814.07565541202       -4.987277669993764E8     2.2208854395942883E-31
1.2025E-4                 149863.93200651728       -4.9839925510570866E8    2.2194225427402227E-31
1.2035E-4                 149913.75550643317       -4.9807074321204245E8    2.2179596458861655E-31
1.2045E-4                 149963.5461551597        -4.9774223131837726E8    2.2164967490321004E-31
1.2055E-4                 150013.30395269685       -4.9741371942471105E8    2.2150338521780396E-31
1.2064999999999999E-4     150063.02889904464       -4.970852075310428E8     2.2135709553239714E-31
1.2075E-4                 150112.7209942031        -4.967566956373786E8     2.2121080584699094E-31
1.2085E-4                 150162.3802381721        -4.9642818374371135E8    2.2106451616158473E-31
1.2095E-4                 150212.00663095183       -4.960996718500438E8     2.2091822647617835E-31
1.2105E-4                 150261.6001725421        -4.957711599563785E8     2.2077193679077215E-31
1.2114999999999999E-4     150311.16086294307       -4.954426480627122E8     2.2062564710536594E-31
1.2124999999999999E-4     150360.6887021546        -4.951141361690465E8     2.2047935741996004E-31
1.2135000000000001E-4     150410.1836901769        -4.947856242753799E8     2.2033306773455357E-31
1.2145000000000001E-4     150459.64582700972       -4.944571123817128E8     2.2018677804914724E-31
1.2155000000000001E-4     150509.07511265326       -4.94128600488047E8      2.2004048836374094E-31
1.2165E-4                 150558.47154710733       -4.938000885943798E8     2.1989419867833487E-31
1.2175E-4                 150607.8351303721        -4.934715767007141E8     2.197479089929283E-31
1.2185000000000001E-4     150657.1658624475        -4.9314306480704784E8    2.1960161930752215E-31
1.2195000000000001E-4     150706.46374333353       -4.928145529133817E8     2.1945532962211595E-31
1.2205000000000001E-4     150755.7287730302        -4.924860410197159E8     2.1930903993670983E-31
1.2215E-4                 150804.96095153748       -4.9215752912605E8       2.191627502513036E-31
1.2225E-4                 150854.16027885536       -4.9182901723238385E8    2.190164605658971E-31
1.2235E-4                 150903.32675498395       -4.915005053387157E8     2.188701708804909E-31
1.2245E-4                 150952.46037992314       -4.9117199344505095E8    2.187238811950843E-31
1.2255E-4                 151001.56115367296       -4.908434815513838E8     2.185775915096782E-31
1.2265E-4                 151050.62907623337       -4.9051496965771806E8    2.184313018242718E-31
1.2275E-4                 151099.66414760446       -4.901864577640505E8     2.1828501213886543E-31
1.2285E-4                 151148.6663677862        -4.898579458703838E8     2.1813872245345966E-31
1.2295E-4                 151197.63573677855       -4.895294339767171E8     2.1799243276805293E-31
1.2305E-4                 151246.5722545815        -4.892009220830528E8     2.1784614308264677E-31
1.2314999999999998E-4     151295.47592119515       -4.888724101893845E8     2.176998533972406E-31
1.2325000000000001E-4     151344.34673661948       -4.8854389829572E8       2.1755356371183427E-31
1.2335000000000002E-4     151393.18470085433       -4.882153864020547E8     2.17407274026428E-31
1.2345000000000002E-4     151441.98981389985       -4.878868745083842E8     2.172609843410218E-31
1.2355E-4                 151490.76207575598       -4.8755836261472183E8    2.171146946556156E-31
1.2365E-4                 151539.50148642279       -4.872298507210547E8     2.1696840497020923E-31
1.2375E-4                 151588.2080459002        -4.869013388273864E8     2.16822115284803E-31
1.2385E-4                 151636.88175418825       -4.865728269337221E8     2.1667582559939695E-31
1.2395E-4                 151685.5226112869        -4.862443150400549E8     2.1652953591399044E-31
1.2405E-4                 151734.1306171962        -4.8591580314638877E8    2.1638324622858405E-31
1.2415E-4                 151782.7057719162        -4.855872912527225E8     2.162369565431777E-31
1.2425E-4                 151831.2480754468        -4.8525877935905683E8    2.160906668577713E-31
1.2435000000000001E-4     151879.75752778802       -4.849302674653892E8     2.1594437717236513E-31
1.2445000000000002E-4     151928.23412893986       -4.846017555717237E8     2.157980874869588E-31
1.2455E-4                 151976.67787890238       -4.842732436780573E8     2.1565179780155263E-31
1.2465E-4                 152025.08877767553       -4.8394473178439033E8    2.1550550811614617E-31
1.2475E-4                 152073.46682525927       -4.836162198907244E8     2.1535921843074027E-31
1.2485E-4                 152121.8120216537        -4.8328770799705726E8    2.1521292874533367E-31
1.2495E-4                 152170.12436685868       -4.829591961033925E8     2.1506663905992786E-31
1.2505E-4                 152218.4038608743        -4.8263068420972586E8    2.1492034937452143E-31
1.2515E-4                 152266.65050370057       -4.8230217231605846E8    2.1477405968911505E-31
1.2525E-4                 152314.8642953375        -4.819736604223927E8     2.1462777000370863E-31
1.2534999999999998E-4     152363.04523578507       -4.816451485287263E8     2.144814803183028E-31
1.2545E-4                 152411.19332504334       -4.8131663663505936E8    2.143351906328963E-31
1.2555E-4                 152459.30856311208       -4.8098812474139297E8    2.1418890094748997E-31
1.2565000000000002E-4     152507.3909499916        -4.8065961284772843E8    2.140426112620838E-31
1.2575E-4                 152555.44048568164       -4.803311009540604E8     2.138963215766774E-31
1.2585E-4                 152603.45717018234       -4.800025890603948E8     2.1375003189127113E-31
1.2595E-4                 152651.4410034937        -4.7967407716672623E8    2.136037422058647E-31
1.2605E-4                 152699.3919856157        -4.7934556527306217E8    2.134574525204586E-31
1.2615E-4                 152747.31011654835       -4.790170533793941E8     2.133111628350523E-31
1.2625E-4                 152795.1953962916        -4.786885414857284E8     2.1316487314964605E-31
1.2634999999999998E-4     152843.04782484545       -4.783600295920605E8     2.1301858346423975E-31
1.2645E-4                 152890.86740221002       -4.780315176983958E8     2.1287229377883372E-31
1.2654999999999999E-4     152938.65412838518       -4.7770300580473006E8    2.1272600409342725E-31
1.2665000000000002E-4     152986.40800337098       -4.77374493911065E8      2.12579714408021E-31
1.2675E-4                 153034.12902716736       -4.770459820173969E8     2.1243342472261467E-31
1.2685E-4                 153081.81719977444       -4.767174701237289E8     2.122871350372087E-31
1.2695000000000002E-4     153129.47252119213       -4.7638895823006475E8    2.1214084535180217E-31
1.2705E-4                 153177.09499142042       -4.760604463363978E8     2.119945556663955E-31
1.2715000000000003E-4     153224.68461045946       -4.757319344427307E8     2.118482659809898E-31
1.2725E-4                 153272.24137830897       -4.75403422549065E8      2.1170197629558333E-31
1.2735E-4                 153319.76529496914       -4.7507491065539956E8    2.115556866101773E-31
1.2745E-4                 153367.2563604401        -4.747463987617333E8     2.1140939692477053E-31
1.2755E-4                 153414.71457472155       -4.744178868680676E8     2.112631072393645E-31
1.2765E-4                 153462.1399378137        -4.7408937497440004E8    2.1111681755395842E-31
1.2775000000000002E-4     153509.53244971644       -4.737608630807338E8     2.10970527868552E-31
1.2785E-4                 153556.89211042988       -4.7343235118706596E8    2.1082423818314584E-31
1.2795000000000002E-4     153604.21891995386       -4.731038392934009E8     2.106779484977393E-31
1.2805E-4                 153651.51287828851       -4.727753273997339E8     2.1053165881233325E-31
1.2815E-4                 153698.7739854338        -4.7244681550606775E8    2.10385369126927E-31
1.2825E-4                 153746.00224138974       -4.721183036124002E8     2.1023907944152093E-31
1.2835E-4                 153793.19764615627       -4.717897917187362E8     2.1009278975611472E-31
1.2845E-4                 153840.36019973346       -4.7146127982506895E8    2.099465000707081E-31
1.2855E-4                 153887.48990212134       -4.7113276793140185E8    2.098002103853016E-31
1.2864999999999998E-4     153934.58675331977       -4.7080425603773546E8    2.0965392069989536E-31
1.2875E-4                 153981.65075332884       -4.704757441440697E8     2.0950763101448894E-31
1.2885E-4                 154028.68190214853       -4.701472322504035E8     2.0936134132908304E-31
1.2895000000000002E-4     154075.68019977896       -4.698187203567389E8     2.092150516436768E-31
1.2905E-4                 154122.6456462199        -4.6949020846307135E8    2.0906876195827063E-31
1.2915E-4                 154169.57824147158       -4.6916169656940377E8    2.0892247227286464E-31
1.2925E-4                 154216.4779855338        -4.688331846757357E8     2.0877618258745795E-31
1.2935E-4                 154263.3448784067        -4.685046727820717E8     2.0862989290205157E-31
1.2945E-4                 154310.1789200902        -4.681761608884047E8     2.0848360321664532E-31
1.2955E-4                 154356.98011058438       -4.678476489947399E8     2.08337313531239E-31
1.2964999999999998E-4     154403.74844988913       -4.675191371010728E8     2.081910238458328E-31
1.2975E-4                 154450.48393800453       -4.671906252074071E8     2.0804473416042658E-31
1.2984999999999998E-4     154497.1865749307        -4.668621133137399E8     2.0789844447502037E-31
1.2995000000000001E-4     154543.85636066739       -4.665336014200734E8     2.077521547896141E-31
1.3005E-4                 154590.4932952146        -4.662050895264058E8     2.0760586510420765E-31
1.3015E-4                 154637.09737857265       -4.658765776327423E8     2.074595754188013E-31
1.3025E-4                 154683.66861074118       -4.6554806573907506E8    2.07313285733395E-31
1.3035E-4                 154730.20699172048       -4.6521955384540606E8    2.0716699604798864E-31
1.3045000000000003E-4     154776.71252151032       -4.6489104195174146E8    2.0702070636258235E-31
1.3055E-4                 154823.18520011078       -4.645625300580758E8     2.068744166771762E-31
1.3065E-4                 154869.62502752192       -4.6423401816440916E8    2.067281269917699E-31
1.3075E-4                 154916.0320037437        -4.6390550627074313E8    2.065818373063637E-31
1.3085E-4                 154962.40612877606       -4.635769943770772E8     2.0643554762095753E-31
1.3095E-4                 155008.74740261905       -4.6324848248340917E8    2.0628925793555106E-31
1.3105000000000001E-4     155055.05582527275       -4.6291997058974504E8    2.0614296825014507E-31
1.3115E-4                 155101.331396737         -4.625914586960778E8     2.0599667856473887E-31
1.3125000000000002E-4     155147.57411701194       -4.622629468024125E8     2.0585038887933236E-31
1.3135E-4                 155193.7839860975        -4.619344349087448E8     2.0570409919392598E-31
1.3145000000000002E-4     155239.96100399373       -4.6160592301508045E8    2.0555780950851964E-31
1.3155E-4                 155286.1051707005        -4.6127741112141395E8    2.054115198231137E-31
1.3165E-4                 155332.21648621798       -4.609488992277484E8     2.052652301377077E-31
1.3175E-4                 155378.29495054606       -4.6062038733407974E8    2.0511894045230107E-31
1.3185E-4                 155424.34056368488       -4.6029187544041467E8    2.0497265076689473E-31
1.3195E-4                 155470.35332563418       -4.5996336354674554E8    2.048263610814885E-31
1.3205E-4                 155516.33323639413       -4.596348516530807E8     2.0468007139608175E-31
1.3215E-4                 155562.2802959647        -4.5930633975941396E8    2.045337817106757E-31
1.3225000000000002E-4     155608.19450434603       -4.589778278657479E8     2.0438749202526947E-31
1.3235E-4                 155654.0758615379        -4.586493159720824E8     2.042412023398633E-31
1.3245000000000002E-4     155699.92436754052       -4.5832080407841563E8    2.0409491265445728E-31
1.3255E-4                 155745.7400223536        -4.579922921847482E8     2.0394862296905085E-31
1.3265E-4                 155791.52282597736       -4.57663780291085E8      2.038023332836448E-31
1.3275E-4                 155837.2727784118        -4.5733526839741707E8    2.036560435982385E-31
1.3285E-4                 155882.98987965685       -4.5700675650375056E8    2.0350975391283197E-31
1.3295E-4                 155928.67412971254       -4.566782446100836E8     2.0336346422742577E-31
1.3305E-4                 155974.32552857886       -4.563497327164171E8     2.032171745420195E-31
1.3314999999999998E-4     156019.94407625584       -4.560212208227527E8     2.030708848566133E-31
1.3325E-4                 156065.5297727434        -4.5569270892908406E8    2.0292459517120724E-31
1.3335E-4                 156111.08261804166       -4.553641970354192E8     2.0277830548580077E-31
1.3345000000000002E-4     156156.60261215057       -4.550356851417525E8     2.026320158003942E-31
1.3355E-4                 156202.08975507          -4.54707173248086E8      2.0248572611498814E-31
1.3365E-4                 156247.54404680018       -4.5437866135441923E8    2.023394364295816E-31
1.3375E-4                 156292.96548734087       -4.540501494607532E8     2.0219314674417555E-31
1.3385E-4                 156338.3540766923        -4.5372163756708765E8    2.0204685705876913E-31
1.3395E-4                 156383.70981485434       -4.533931256734202E8     2.019005673733632E-31
1.3405E-4                 156429.032701827         -4.5306461377975464E8    2.0175427768795685E-31
1.3414999999999998E-4     156474.32273761026       -4.527361018860874E8     2.016079880025506E-31
1.3425E-4                 156519.57992220417       -4.524075899924216E8     2.0146169831714418E-31
1.3435E-4                 156564.80425560882       -4.5207907809875727E8    2.013154086317377E-31
1.3445E-4                 156609.99573782392       -4.5175056620508957E8    2.011691189463319E-31
1.3455000000000002E-4     156655.1543688498        -4.5142205431142163E8    2.010228292609254E-31
1.3465E-4                 156700.28014868623       -4.510935424177556E8     2.008765395755192E-31
1.3475000000000002E-4     156745.3730773333        -4.5076503052409005E8    2.0073024989011262E-31
1.3485E-4                 156790.43315479107       -4.5043651863042235E8    2.005842315445317E-31
1.3495E-4                 156835.46038105938       -4.501080067367592E8     2.004384476536701E-31
1.3505E-4                 156880.4547561384        -4.4977949484309244E8    2.0029268966711615E-31
1.3515E-4                 156925.41628002806       -4.4945098294942594E8    2.0014687868096156E-31
